interaction_id,customer_id,event_time,event_type,channel
I00000477,C000008,2024-03-11 10:00:00,page_view,mobile_app
I00000478,C000008,2024-03-15 14:00:00,login,mobile_app
I00000479,C000008,2024-03-17 07:00:00,email_open,web
I00000480,C000008,2024-03-19 05:00:00,email_open,web
I00000481,C000008,2024-03-19 04:00:00,page_view,web
I00000482,C000008,2024-03-28 15:00:00,add_to_cart,web
I00000483,C000008,2024-03-31 10:00:00,page_view,web
I00000484,C000008,2024-04-02 01:00:00,email_open,mobile_app
I00000485,C000008,2024-04-09 08:00:00,login,web
I00000486,C000008,2024-04-11 20:00:00,login,web
I00000487,C000008,2024-04-15 20:00:00,login,web
I00000488,C000008,2024-04-17 15:00:00,email_click,mobile_app
I00000489,C000008,2024-04-21 06:00:00,page_view,mobile_app
I00000490,C000008,2024-05-01 05:00:00,login,mobile_app
I00000491,C000008,2024-05-02 09:00:00,page_view,mobile_app
I00000492,C000008,2024-05-04 23:00:00,add_to_cart,web
I00000493,C000008,2024-05-11 20:00:00,page_view,web
I00000494,C000008,2024-05-13 00:00:00,email_open,mobile_app
I00000495,C000008,2024-05-17 05:00:00,login,mobile_app
I00000496,C000008,2024-05-18 16:00:00,email_open,web
I00000497,C000008,2024-05-19 22:00:00,email_open,mobile_app
I00000498,C000008,2024-05-20 18:00:00,email_open,web
I00000499,C000008,2024-05-24 06:00:00,page_view,web
I00000500,C000008,2024-05-25 05:00:00,add_to_cart,mobile_app
I00000501,C000008,2024-05-26 10:00:00,page_view,mobile_app
I00000502,C000008,2024-05-30 09:00:00,page_view,web
I00000503,C000008,2024-06-01 12:00:00,page_view,web
I00000504,C000008,2024-06-01 11:00:00,page_view,mobile_app
I00000505,C000008,2024-06-20 04:00:00,page_view,web
I00000506,C000008,2024-06-22 00:00:00,email_open,mobile_app
I00000507,C000008,2024-06-30 20:00:00,login,mobile_app
I00000508,C000008,2024-07-04 11:00:00,email_open,mobile_app
I00000509,C000008,2024-07-07 06:00:00,page_view,mobile_app
I00000510,C000008,2024-07-07 01:00:00,page_view,web
I00000511,C000008,2024-07-08 17:00:00,page_view,mobile_app
I00000512,C000008,2024-07-11 01:00:00,page_view,web
I00000513,C000008,2024-07-15 08:00:00,login,email
I00000514,C000008,2024-07-24 12:00:00,email_open,mobile_app
I00000515,C000008,2024-08-04 20:00:00,login,email
I00000516,C000008,2024-08-05 05:00:00,add_to_cart,mobile_app
I00000517,C000008,2024-08-07 00:00:00,add_to_cart,mobile_app
I00000518,C000008,2024-08-09 08:00:00,page_view,web
I00000519,C000008,2024-08-12 17:00:00,page_view,email
I00000520,C000008,2024-08-15 09:00:00,page_view,web
I00000521,C000008,2024-08-17 13:00:00,page_view,mobile_app
I00000522,C000008,2024-08-18 13:00:00,page_view,web
I00000523,C000008,2024-08-18 02:00:00,login,mobile_app
I00000524,C000008,2024-08-28 20:00:00,login,mobile_app
I00000525,C000008,2024-08-29 00:00:00,login,mobile_app
I00000526,C000008,2024-08-29 12:00:00,login,web
I00000527,C000008,2024-09-06 15:00:00,page_view,web
I00000528,C000008,2024-09-13 00:00:00,login,web
I00000529,C000008,2024-09-17 18:00:00,email_open,web
I00000530,C000008,2024-09-18 04:00:00,page_view,web
I00000531,C000008,2024-09-20 16:00:00,page_view,email
I00000532,C000008,2024-09-30 08:00:00,add_to_cart,web
I00000533,C000008,2024-10-01 07:00:00,add_to_cart,mobile_app
I00000534,C000008,2024-10-23 18:00:00,page_view,web
I00000535,C000009,2024-08-04 15:00:00,login,web
I00000536,C000009,2024-08-10 09:00:00,login,mobile_app
I00000537,C000009,2024-08-24 21:00:00,add_to_cart,mobile_app
I00000538,C000009,2024-09-27 18:00:00,page_view,mobile_app
I00000539,C000009,2024-09-30 16:00:00,page_view,web
I00000540,C000009,2024-10-01 17:00:00,login,web
I00000541,C000009,2024-10-24 01:00:00,page_view,mobile_app
I00000542,C000009,2024-11-03 21:00:00,page_view,web
I00000543,C000009,2024-11-08 09:00:00,add_to_cart,web
I00000544,C000009,2025-01-03 02:00:00,email_open,web
I00000545,C000009,2025-01-07 19:00:00,login,mobile_app
I00000546,C000009,2025-01-17 09:00:00,page_view,web
I00000547,C000009,2025-01-25 18:00:00,page_view,mobile_app
I00000548,C000009,2025-01-27 07:00:00,login,web
I00000549,C000009,2025-02-09 04:00:00,add_to_cart,web
I00000550,C000009,2025-02-19 08:00:00,add_to_cart,mobile_app
I00000551,C000009,2025-02-24 04:00:00,email_open,web
I00000552,C000009,2025-04-10 19:00:00,page_view,web
I00000553,C000009,2025-04-10 02:00:00,page_view,web
I00000554,C000009,2025-04-12 11:00:00,login,web
I00000555,C000009,2025-05-25 21:00:00,login,web
I00000556,C000009,2025-05-31 07:00:00,add_to_cart,web
I00000557,C000009,2025-06-03 18:00:00,add_to_cart,email
I00000558,C000009,2025-07-10 15:00:00,login,email
I00000559,C000009,2025-08-09 19:00:00,login,web
I00000560,C000009,2025-08-10 10:00:00,add_to_cart,mobile_app
I00000561,C000009,2025-08-12 04:00:00,page_view,web
I00000562,C000010,2024-06-01 14:00:00,add_to_cart,web
I00000563,C000010,2024-06-02 03:00:00,page_view,mobile_app
I00000564,C000010,2024-06-03 04:00:00,email_open,web
I00000565,C000010,2024-06-06 23:00:00,login,web
I00000566,C000010,2024-06-07 22:00:00,page_view,mobile_app
I00000567,C000010,2024-06-07 03:00:00,page_view,web
I00000568,C000010,2024-06-09 09:00:00,page_view,web
I00000569,C000010,2024-06-10 07:00:00,add_to_cart,web
I00000570,C000010,2024-06-10 17:00:00,add_to_cart,mobile_app
I00000571,C000010,2024-06-10 11:00:00,page_view,web
I00000572,C000010,2024-06-11 13:00:00,page_view,web
I00000573,C000010,2024-06-13 12:00:00,add_to_cart,web
I00000574,C000010,2024-06-13 01:00:00,page_view,web
I00000575,C000010,2024-06-13 19:00:00,email_open,web
I00000576,C000010,2024-06-14 12:00:00,page_view,web
I00000577,C000010,2024-06-14 18:00:00,login,web
I00000578,C000010,2024-06-15 02:00:00,page_view,web
I00000579,C000010,2024-06-18 05:00:00,email_open,web
I00000580,C000010,2024-06-18 14:00:00,email_click,web
I00000581,C000010,2024-06-18 08:00:00,email_click,email
I00000582,C000010,2024-06-18 03:00:00,login,email
I00000583,C000010,2024-06-20 13:00:00,add_to_cart,email
I00000584,C000010,2024-06-20 15:00:00,login,email
I00000585,C000010,2024-06-23 00:00:00,email_open,mobile_app
I00000586,C000010,2024-06-24 19:00:00,email_open,mobile_app
I00000587,C000010,2024-06-24 11:00:00,email_click,mobile_app
I00000588,C000010,2024-06-24 03:00:00,add_to_cart,web
I00000589,C000010,2024-06-25 15:00:00,email_open,web
I00000590,C000010,2024-06-25 14:00:00,page_view,web
I00000591,C000010,2024-06-25 20:00:00,add_to_cart,mobile_app
I00000592,C000010,2024-06-26 16:00:00,page_view,mobile_app
I00000593,C000010,2024-07-02 07:00:00,login,mobile_app
I00000594,C000010,2024-07-02 11:00:00,page_view,mobile_app
I00000595,C000010,2024-07-05 05:00:00,page_view,mobile_app
I00000596,C000010,2024-07-06 18:00:00,login,mobile_app
I00000597,C000010,2024-07-07 07:00:00,login,web
I00000598,C000010,2024-07-08 13:00:00,email_click,web
I00000599,C000010,2024-07-10 05:00:00,email_open,mobile_app
I00000600,C000010,2024-07-10 03:00:00,page_view,mobile_app
I00000601,C000010,2024-07-12 18:00:00,email_click,web
I00000602,C000010,2024-07-12 22:00:00,login,mobile_app
I00000603,C000010,2024-07-14 17:00:00,email_open,web
I00000604,C000010,2024-07-15 08:00:00,page_view,web
I00000605,C000010,2024-07-16 14:00:00,page_view,email
I00000606,C000010,2024-07-17 02:00:00,page_view,web
I00000607,C000010,2024-07-17 22:00:00,add_to_cart,web
I00000608,C000010,2024-07-21 15:00:00,page_view,web
I00000609,C000010,2024-07-24 22:00:00,login,web
I00000610,C000010,2024-07-26 07:00:00,add_to_cart,web
I00000611,C000010,2024-07-28 07:00:00,page_view,mobile_app
I00000612,C000010,2024-07-28 15:00:00,email_open,web
I00000613,C000010,2024-07-30 23:00:00,page_view,email
I00000614,C000010,2024-07-31 08:00:00,login,web
I00000615,C000010,2024-08-01 22:00:00,page_view,web
I00000616,C000010,2024-08-05 15:00:00,login,mobile_app
I00000617,C000010,2024-08-05 13:00:00,page_view,web
I00000618,C000010,2024-08-06 19:00:00,email_open,email
I00000619,C000010,2024-08-07 08:00:00,page_view,web
I00000620,C000010,2024-08-10 00:00:00,page_view,web
I00000621,C000010,2024-08-11 04:00:00,page_view,web
I00000622,C000010,2024-08-11 02:00:00,add_to_cart,mobile_app
I00000623,C000010,2024-08-11 02:00:00,login,mobile_app
I00000624,C000010,2024-08-11 00:00:00,page_view,web
I00000625,C000010,2024-08-11 09:00:00,login,email
I00000626,C000010,2024-08-13 11:00:00,add_to_cart,email
I00000627,C000010,2024-08-13 17:00:00,page_view,mobile_app
I00000628,C000010,2024-08-15 00:00:00,login,web
I00000629,C000010,2024-08-15 03:00:00,login,mobile_app
I00000630,C000010,2024-08-18 02:00:00,page_view,web
I00000631,C000010,2024-08-22 03:00:00,page_view,web
I00000632,C000010,2024-08-23 15:00:00,login,mobile_app
I00000633,C000010,2024-08-25 11:00:00,add_to_cart,web
I00000634,C000010,2024-08-26 05:00:00,page_view,mobile_app
I00000635,C000010,2024-08-28 06:00:00,page_view,mobile_app
I00000636,C000010,2024-08-28 05:00:00,email_open,mobile_app
I00000637,C000010,2024-08-29 16:00:00,page_view,mobile_app
I00000638,C000010,2024-08-30 13:00:00,login,web
I00000639,C000010,2024-08-31 16:00:00,login,mobile_app
I00000640,C000010,2024-09-01 16:00:00,login,mobile_app
I00000641,C000010,2024-09-02 17:00:00,page_view,email
I00000642,C000010,2024-09-04 01:00:00,page_view,web
I00000643,C000010,2024-09-06 19:00:00,page_view,mobile_app
I00000644,C000010,2024-09-07 14:00:00,add_to_cart,web
I00000645,C000010,2024-09-08 12:00:00,login,web
I00000646,C000010,2024-09-09 10:00:00,email_open,web
I00000647,C000010,2024-09-09 09:00:00,login,email
I00000648,C000010,2024-09-09 20:00:00,login,mobile_app
I00000649,C000010,2024-09-09 11:00:00,email_open,mobile_app
I00000650,C000010,2024-09-12 15:00:00,page_view,mobile_app
I00000651,C000010,2024-09-12 09:00:00,page_view,web
I00000652,C000010,2024-09-12 10:00:00,page_view,web
I00000653,C000010,2024-09-12 04:00:00,login,web
I00000654,C000010,2024-09-13 10:00:00,add_to_cart,web
I00000655,C000010,2024-09-16 00:00:00,add_to_cart,mobile_app
I00000656,C000010,2024-09-16 00:00:00,login,mobile_app
I00000657,C000010,2024-09-17 18:00:00,page_view,web
I00000658,C000010,2024-09-24 15:00:00,email_open,mobile_app
I00000659,C000010,2024-09-25 12:00:00,email_open,mobile_app
I00000660,C000010,2024-09-26 12:00:00,page_view,web
I00000661,C000010,2024-09-27 09:00:00,page_view,web
I00000662,C000010,2024-09-28 00:00:00,page_view,mobile_app
I00000663,C000010,2024-10-01 20:00:00,email_open,mobile_app
I00000664,C000010,2024-10-02 00:00:00,login,web
I00000665,C000010,2024-10-02 04:00:00,page_view,web
I00000666,C000010,2024-10-02 15:00:00,page_view,web
I00000667,C000010,2024-10-03 18:00:00,page_view,web
I00000668,C000010,2024-10-03 11:00:00,page_view,web
I00000669,C000010,2024-10-03 18:00:00,login,web
I00000670,C000010,2024-10-04 02:00:00,login,web
I00000671,C000010,2024-10-05 08:00:00,login,mobile_app
I00000672,C000010,2024-10-05 07:00:00,email_open,web
I00000673,C000010,2024-10-07 18:00:00,login,web
I00000674,C000010,2024-10-07 00:00:00,add_to_cart,web
I00000675,C000010,2024-10-07 08:00:00,login,mobile_app
I00000676,C000010,2024-10-08 08:00:00,login,web
I00000677,C000010,2024-10-08 19:00:00,login,web
I00000678,C000010,2024-10-09 12:00:00,login,mobile_app
I00000679,C000010,2024-10-10 08:00:00,page_view,web
I00000680,C000010,2024-10-11 18:00:00,login,web
I00000681,C000010,2024-10-11 14:00:00,add_to_cart,mobile_app
I00000682,C000010,2024-10-12 15:00:00,email_click,mobile_app
I00000683,C000010,2024-10-14 19:00:00,page_view,email
I00000684,C000010,2024-10-14 18:00:00,add_to_cart,web
I00000685,C000010,2024-10-15 08:00:00,page_view,web
I00000686,C000010,2024-10-16 08:00:00,page_view,web
I00000687,C000010,2024-10-17 10:00:00,page_view,web
I00000688,C000010,2024-10-17 11:00:00,login,web
I00000689,C000010,2024-10-18 10:00:00,login,web
I00000690,C000010,2024-10-19 17:00:00,page_view,mobile_app
I00000691,C000010,2024-10-20 15:00:00,email_open,email
I00000692,C000010,2024-10-22 07:00:00,login,email
I00000693,C000010,2024-10-28 18:00:00,page_view,web
I00000694,C000010,2024-10-29 12:00:00,email_click,mobile_app
I00000695,C000010,2024-11-01 16:00:00,email_open,mobile_app
I00000696,C000010,2024-11-04 09:00:00,add_to_cart,mobile_app
I00000697,C000010,2024-11-04 21:00:00,page_view,web
I00000698,C000010,2024-11-05 00:00:00,email_click,mobile_app
I00000699,C000010,2024-11-05 15:00:00,email_open,web
I00000700,C000010,2024-11-13 12:00:00,page_view,mobile_app
I00000701,C000010,2024-11-14 10:00:00,page_view,email
I00000702,C000010,2024-11-15 17:00:00,add_to_cart,mobile_app
I00000703,C000010,2024-11-15 14:00:00,email_open,email
I00000704,C000010,2024-11-17 05:00:00,login,web
I00000705,C000010,2024-11-18 11:00:00,add_to_cart,mobile_app
I00000706,C000010,2024-11-20 12:00:00,add_to_cart,email
I00000707,C000010,2024-11-21 09:00:00,login,web
I00000708,C000010,2024-11-22 15:00:00,page_view,web
I00000709,C000010,2024-11-25 20:00:00,page_view,mobile_app
I00000710,C000010,2024-11-26 13:00:00,email_open,web
I00000711,C000010,2024-11-27 11:00:00,email_click,web
I00000712,C000010,2024-11-27 20:00:00,email_open,web
I00000713,C000010,2024-11-28 12:00:00,page_view,mobile_app
I00000714,C000010,2024-11-29 13:00:00,login,web
I00000715,C000010,2024-12-01 16:00:00,page_view,web
I00000716,C000010,2024-12-02 02:00:00,email_open,mobile_app
I00000717,C000010,2024-12-04 21:00:00,page_view,mobile_app
I00000718,C000010,2024-12-04 05:00:00,page_view,web
I00000719,C000010,2024-12-05 16:00:00,login,web
I00000720,C000010,2024-12-05 09:00:00,email_open,web
I00000721,C000010,2024-12-06 11:00:00,email_open,web
I00000722,C000010,2024-12-08 15:00:00,login,mobile_app
I00000723,C000010,2024-12-09 00:00:00,page_view,mobile_app
I00000724,C000010,2024-12-09 15:00:00,login,mobile_app
I00000725,C000010,2024-12-11 18:00:00,login,web
I00000726,C000010,2024-12-12 17:00:00,page_view,mobile_app
I00000727,C000010,2024-12-18 12:00:00,email_click,web
I00000728,C000010,2024-12-19 20:00:00,page_view,mobile_app
I00000729,C000010,2024-12-20 15:00:00,login,web
I00000730,C000010,2024-12-20 20:00:00,add_to_cart,web
I00000731,C000010,2024-12-21 05:00:00,email_open,mobile_app
I00000732,C000010,2024-12-21 01:00:00,page_view,mobile_app
I00000733,C000010,2024-12-21 04:00:00,add_to_cart,email
I00000734,C000010,2024-12-22 01:00:00,page_view,web
I00000735,C000010,2024-12-24 04:00:00,add_to_cart,web
I00000736,C000010,2024-12-26 23:00:00,email_open,mobile_app
I00000737,C000010,2024-12-26 12:00:00,email_open,email
I00000738,C000010,2024-12-26 22:00:00,email_open,web
I00000739,C000010,2024-12-27 06:00:00,add_to_cart,mobile_app
I00000740,C000010,2024-12-27 20:00:00,email_click,web
I00000741,C000010,2024-12-27 22:00:00,login,web
I00000742,C000010,2024-12-29 15:00:00,email_click,web
I00000743,C000010,2024-12-31 19:00:00,email_click,email
I00000744,C000010,2025-01-07 02:00:00,page_view,mobile_app
I00000745,C000010,2025-01-09 00:00:00,page_view,email
I00000746,C000010,2025-01-10 23:00:00,page_view,mobile_app
I00000747,C000010,2025-01-13 18:00:00,page_view,email
I00000748,C000010,2025-01-13 16:00:00,add_to_cart,web
I00000749,C000010,2025-01-14 00:00:00,login,web
I00000750,C000010,2025-01-14 19:00:00,login,web
I00000751,C000010,2025-01-16 19:00:00,login,web
I00000752,C000010,2025-01-16 23:00:00,add_to_cart,web
I00000753,C000010,2025-01-17 12:00:00,page_view,web
I00000754,C000010,2025-01-18 14:00:00,page_view,email
I00000755,C000010,2025-01-19 02:00:00,email_open,web
I00000756,C000010,2025-01-20 02:00:00,page_view,web
I00000757,C000010,2025-01-21 12:00:00,page_view,email
I00000758,C000010,2025-01-21 05:00:00,page_view,web
I00000759,C000010,2025-01-22 11:00:00,add_to_cart,web
I00000760,C000010,2025-01-22 06:00:00,page_view,mobile_app
I00000761,C000010,2025-01-24 14:00:00,login,web
I00000762,C000010,2025-01-25 11:00:00,email_click,mobile_app
I00000763,C000010,2025-01-25 06:00:00,login,mobile_app
I00000764,C000010,2025-01-26 02:00:00,email_click,web
I00000765,C000010,2025-01-29 20:00:00,login,web
I00000766,C000010,2025-02-02 16:00:00,page_view,web
I00000767,C000010,2025-02-06 02:00:00,login,mobile_app
I00000768,C000010,2025-02-06 11:00:00,page_view,web
I00000769,C000010,2025-02-09 23:00:00,page_view,web
I00000770,C000010,2025-02-11 10:00:00,page_view,mobile_app
I00000771,C000010,2025-02-12 19:00:00,page_view,web
I00000772,C000010,2025-02-14 21:00:00,page_view,mobile_app
I00000773,C000010,2025-02-18 18:00:00,add_to_cart,mobile_app
I00000774,C000010,2025-02-21 05:00:00,login,mobile_app
I00000775,C000010,2025-02-25 12:00:00,page_view,mobile_app
I00000776,C000010,2025-02-26 22:00:00,email_open,web
I00000777,C000010,2025-02-27 03:00:00,login,mobile_app
I00000778,C000010,2025-02-27 02:00:00,email_open,mobile_app
I00000779,C000010,2025-03-01 16:00:00,email_click,mobile_app
I00000780,C000010,2025-03-01 21:00:00,page_view,mobile_app
I00000781,C000010,2025-03-03 00:00:00,login,email
I00000782,C000010,2025-03-04 01:00:00,login,email
I00000783,C000010,2025-03-06 09:00:00,page_view,web
I00000784,C000010,2025-03-07 00:00:00,add_to_cart,mobile_app
I00000785,C000010,2025-03-08 02:00:00,email_open,web
I00000786,C000010,2025-03-09 05:00:00,page_view,mobile_app
I00000787,C000010,2025-03-09 12:00:00,page_view,web
I00000788,C000010,2025-03-10 13:00:00,page_view,mobile_app
I00000789,C000010,2025-03-11 19:00:00,email_open,web
I00000790,C000010,2025-03-11 20:00:00,page_view,web
I00000791,C000010,2025-03-13 11:00:00,login,mobile_app
I00000792,C000010,2025-03-13 00:00:00,email_click,email
I00000793,C000010,2025-03-14 15:00:00,login,email
I00000794,C000010,2025-03-15 21:00:00,page_view,email
I00000795,C000010,2025-03-18 16:00:00,page_view,web
I00000796,C000010,2025-03-21 05:00:00,page_view,web
I00000797,C000010,2025-03-21 13:00:00,page_view,web
I00000798,C000010,2025-03-24 05:00:00,page_view,web
I00000799,C000010,2025-03-26 03:00:00,login,web
I00000800,C000010,2025-03-28 10:00:00,page_view,web
I00000801,C000010,2025-03-29 17:00:00,page_view,mobile_app
I00000802,C000010,2025-04-01 07:00:00,login,web
I00000803,C000010,2025-04-02 20:00:00,page_view,web
I00000804,C000010,2025-04-02 00:00:00,page_view,email
I00000805,C000010,2025-04-04 18:00:00,email_click,web
I00000806,C000010,2025-04-04 18:00:00,add_to_cart,web
I00000807,C000010,2025-04-05 02:00:00,email_open,mobile_app
I00000808,C000010,2025-04-10 16:00:00,login,web
I00000809,C000010,2025-04-13 07:00:00,email_open,web
I00000810,C000010,2025-04-15 19:00:00,page_view,web
I00000811,C000010,2025-04-15 22:00:00,login,email
I00000812,C000010,2025-04-16 00:00:00,login,web
I00000813,C000010,2025-04-18 11:00:00,login,mobile_app
I00000814,C000010,2025-04-18 02:00:00,email_click,web
I00000815,C000010,2025-04-21 23:00:00,page_view,web
I00000816,C000010,2025-04-21 14:00:00,page_view,web
I00000817,C000010,2025-04-22 22:00:00,page_view,web
I00000818,C000010,2025-04-22 09:00:00,login,mobile_app
I00000819,C000010,2025-04-23 18:00:00,add_to_cart,web
I00000820,C000010,2025-04-26 06:00:00,email_open,mobile_app
I00000821,C000010,2025-04-26 14:00:00,email_click,web
I00000822,C000010,2025-04-27 17:00:00,add_to_cart,web
I00000823,C000010,2025-04-28 19:00:00,login,mobile_app
I00000824,C000010,2025-05-02 06:00:00,page_view,email
I00000825,C000010,2025-05-02 03:00:00,email_open,web
I00000826,C000010,2025-05-02 06:00:00,page_view,mobile_app
I00000827,C000010,2025-05-03 04:00:00,page_view,web
I00000828,C000010,2025-05-04 22:00:00,email_click,web
I00000829,C000010,2025-05-05 06:00:00,add_to_cart,web
I00000830,C000010,2025-05-06 11:00:00,page_view,mobile_app
