order_id,customer_id,order_date,product_id,quantity,amount,discount,status
O00000357,C000020,2026-04-17 09:00:00,P00070,1,6.85,0.0,refunded
O00000358,C000020,2026-04-21 00:00:00,P00028,1,14.97,0.0,completed
O00000359,C000020,2026-05-02 12:00:00,P00016,1,11.49,0.1,completed
O00000360,C000020,2026-05-12 17:00:00,P00010,3,52.41,0.0,completed
O00000361,C000020,2026-06-02 21:00:00,P00010,1,17.47,0.0,completed
O00000362,C000020,2026-06-23 01:00:00,P00062,1,29.1,0.1,completed
O00000363,C000021,2024-06-09 02:00:00,P00007,2,107.26,0.0,completed
O00000364,C000021,2024-08-06 05:00:00,P00002,1,32.54,0.0,completed
O00000365,C000021,2024-11-12 04:00:00,P00014,1,10.24,0.0,completed
O00000366,C000021,2024-12-30 03:00:00,P00002,1,26.03,0.2,completed
O00000367,C000021,2025-01-11 02:00:00,P00062,1,29.1,0.1,completed
O00000368,C000021,2025-01-17 18:00:00,P00039,3,62.46,0.0,completed
O00000369,C000021,2025-02-27 16:00:00,P00044,2,67.5,0.1,completed
O00000370,C000021,2025-03-21 07:00:00,P00048,1,35.75,0.0,completed
O00000371,C000021,2025-03-22 18:00:00,P00030,1,11.14,0.0,completed
O00000372,C000021,2025-04-05 00:00:00,P00065,3,140.75,0.1,completed
O00000373,C000021,2025-04-12 05:00:00,P00007,2,85.81,0.2,completed
O00000374,C000021,2025-04-21 15:00:00,P00026,3,83.43,0.0,completed
O00000375,C000021,2025-06-13 19:00:00,P00043,3,25.86,0.0,completed
O00000376,C000021,2025-06-16 12:00:00,P00052,3,32.78,0.1,completed
O00000377,C000022,2025-09-01 08:00:00,P00049,2,79.96,0.1,completed
O00000378,C000022,2025-09-15 13:00:00,P00066,2,14.86,0.0,completed
O00000379,C000023,2025-05-23 10:00:00,P00014,2,20.48,0.0,completed
O00000380,C000023,2025-06-13 15:00:00,P00022,1,23.44,0.0,completed
O00000381,C000023,2025-06-29 13:00:00,P00017,1,4.97,0.0,completed
O00000382,C000023,2025-06-29 17:00:00,P00019,1,13.6,0.2,completed
O00000383,C000023,2025-07-11 02:00:00,P00036,2,30.18,0.0,completed
O00000384,C000023,2025-07-19 16:00:00,P00052,3,36.42,0.0,completed
O00000385,C000023,2025-07-23 04:00:00,P00023,1,28.14,0.1,completed
O00000386,C000023,2025-08-04 18:00:00,P00062,3,96.99,0.0,completed
O00000387,C000023,2025-08-04 10:00:00,P00010,1,15.72,0.1,completed
O00000388,C000023,2025-08-23 17:00:00,P00055,1,10.21,0.0,completed
O00000389,C000023,2025-08-30 01:00:00,P00001,2,36.58,0.0,completed
O00000390,C000023,2025-09-19 23:00:00,P00048,3,107.25,0.0,completed
O00000391,C000023,2025-10-15 04:00:00,P00020,2,55.85,0.1,completed
O00000392,C000023,2025-10-26 21:00:00,P00027,2,37.06,0.0,completed
O00000393,C000023,2025-11-05 14:00:00,P00073,3,57.54,0.1,refunded
O00000394,C000023,2025-11-21 14:00:00,P00053,3,106.62,0.1,completed
O00000395,C000023,2025-12-13 13:00:00,P00076,3,171.48,0.1,completed
O00000396,C000023,2025-12-25 09:00:00,P00052,1,9.71,0.2,completed
O00000397,C000023,2026-01-23 12:00:00,P00008,2,22.78,0.2,completed
O00000398,C000023,2026-02-21 23:00:00,P00017,1,4.97,0.0,completed
O00000399,C000023,2026-02-23 08:00:00,P00039,2,41.64,0.0,completed
O00000400,C000023,2026-02-24 08:00:00,P00002,3,97.62,0.0,completed
O00000401,C000023,2026-04-19 22:00:00,P00020,2,49.65,0.2,completed
O00000402,C000023,2026-04-24 07:00:00,P00052,3,36.42,0.0,completed
O00000403,C000023,2026-05-04 19:00:00,P00004,1,18.5,0.0,completed
O00000404,C000023,2026-05-08 00:00:00,P00025,3,73.82,0.1,completed
O00000405,C000023,2026-05-14 03:00:00,P00038,3,133.59,0.0,completed
O00000406,C000023,2026-05-16 23:00:00,P00002,1,32.54,0.0,completed
O00000407,C000023,2026-06-17 09:00:00,P00029,3,72.47,0.1,completed
O00000408,C000023,2026-06-19 20:00:00,P00001,2,36.58,0.0,completed
O00000409,C000024,2025-01-24 02:00:00,P00006,3,96.24,0.0,completed
O00000410,C000024,2025-02-10 22:00:00,P00051,3,101.52,0.2,completed
O00000411,C000024,2025-03-09 18:00:00,P00047,1,28.49,0.0,completed
O00000412,C000024,2025-03-24 07:00:00,P00061,3,40.68,0.2,completed
O00000413,C000024,2025-04-04 05:00:00,P00071,2,43.22,0.0,completed
O00000414,C000024,2025-05-01 06:00:00,P00074,1,11.96,0.2,completed
O00000415,C000024,2025-06-01 06:00:00,P00059,1,13.42,0.0,completed
O00000416,C000024,2025-06-17 03:00:00,P00000,3,109.27,0.2,completed
O00000417,C000024,2025-07-16 13:00:00,P00061,2,33.9,0.0,completed
O00000418,C000024,2025-08-05 21:00:00,P00055,3,27.57,0.1,completed
O00000419,C000024,2025-08-05 17:00:00,P00072,1,4.54,0.0,completed
O00000420,C000024,2025-08-12 18:00:00,P00044,3,90.0,0.2,cancelled
O00000421,C000024,2025-08-13 21:00:00,P00035,2,40.8,0.2,completed
O00000422,C000024,2025-08-14 18:00:00,P00012,2,26.14,0.0,completed
O00000423,C000024,2025-09-25 04:00:00,P00043,2,17.24,0.0,completed
O00000424,C000024,2025-09-25 09:00:00,P00073,2,34.1,0.2,completed
O00000425,C000024,2025-09-26 06:00:00,P00010,3,52.41,0.0,completed
O00000426,C000024,2025-10-14 15:00:00,P00054,3,27.39,0.0,completed
O00000427,C000024,2025-10-25 23:00:00,P00040,1,9.88,0.2,completed
O00000428,C000024,2025-11-08 16:00:00,P00030,1,11.14,0.0,refunded
O00000429,C000024,2026-01-21 04:00:00,P00027,2,37.06,0.0,refunded
O00000430,C000024,2026-02-02 23:00:00,P00002,2,52.06,0.2,completed
O00000431,C000024,2026-03-31 14:00:00,P00026,3,83.43,0.0,completed
O00000432,C000024,2026-04-11 13:00:00,P00042,3,93.53,0.2,completed
O00000433,C000024,2026-06-13 04:00:00,P00047,2,45.58,0.2,completed
O00000434,C000024,2026-06-29 06:00:00,P00067,2,25.16,0.0,completed
O00000435,C000025,2024-03-29 23:00:00,P00006,2,64.16,0.0,cancelled
O00000436,C000025,2024-04-18 17:00:00,P00060,3,108.57,0.0,completed
O00000437,C000025,2024-05-22 14:00:00,P00075,2,48.5,0.0,completed
O00000438,C000025,2024-07-09 17:00:00,P00061,1,15.26,0.1,refunded
O00000439,C000025,2024-07-24 19:00:00,P00003,1,19.33,0.2,completed
O00000440,C000025,2024-08-07 02:00:00,P00071,3,64.83,0.0,completed
O00000441,C000025,2024-09-03 16:00:00,P00055,2,20.42,0.0,completed
O00000442,C000025,2024-09-14 14:00:00,P00061,2,30.51,0.1,completed
O00000443,C000025,2024-10-02 14:00:00,P00013,3,53.22,0.1,completed
O00000444,C000025,2024-10-06 19:00:00,P00056,1,19.85,0.1,completed
O00000445,C000025,2024-11-05 04:00:00,P00043,3,25.86,0.0,completed
O00000446,C000025,2024-11-22 18:00:00,P00000,3,136.59,0.0,completed
O00000447,C000025,2024-11-29 18:00:00,P00033,2,28.71,0.1,completed
O00000448,C000025,2025-01-03 19:00:00,P00013,2,39.42,0.0,completed
O00000449,C000025,2025-01-10 06:00:00,P00062,3,96.99,0.0,completed
O00000450,C000025,2025-01-11 15:00:00,P00046,2,80.77,0.2,completed
O00000451,C000025,2025-02-01 18:00:00,P00005,3,67.71,0.0,completed
O00000452,C000025,2025-04-05 06:00:00,P00045,2,28.84,0.1,completed
O00000453,C000025,2025-04-18 08:00:00,P00040,2,22.23,0.1,refunded
O00000454,C000025,2025-05-22 03:00:00,P00052,3,29.14,0.2,completed
O00000455,C000025,2025-06-03 10:00:00,P00031,1,4.44,0.1,completed
O00000456,C000025,2025-07-06 09:00:00,P00050,3,150.75,0.0,completed
O00000457,C000025,2025-07-14 21:00:00,P00017,2,9.94,0.0,completed
O00000458,C000025,2025-07-22 02:00:00,P00008,2,25.63,0.1,completed
O00000459,C000025,2025-08-05 04:00:00,P00059,2,26.84,0.0,completed
O00000460,C000025,2025-08-09 20:00:00,P00075,3,72.75,0.0,completed
O00000461,C000025,2025-08-09 14:00:00,P00043,3,23.27,0.1,completed
O00000462,C000025,2025-08-13 00:00:00,P00036,3,45.27,0.0,completed
O00000463,C000025,2025-08-13 19:00:00,P00069,1,140.62,0.2,completed
O00000464,C000025,2025-08-15 09:00:00,P00058,1,17.37,0.2,completed
O00000465,C000025,2025-08-24 05:00:00,P00056,1,22.05,0.0,completed
O00000466,C000025,2025-09-06 00:00:00,P00059,3,36.23,0.1,completed
O00000467,C000025,2025-09-10 09:00:00,P00078,2,36.96,0.0,completed
O00000468,C000025,2025-10-07 05:00:00,P00017,2,9.94,0.0,completed
O00000469,C000025,2025-10-24 07:00:00,P00055,1,10.21,0.0,completed
O00000470,C000025,2025-11-03 18:00:00,P00032,1,12.85,0.1,completed
O00000471,C000025,2025-11-14 18:00:00,P00078,2,33.26,0.1,completed
O00000472,C000025,2025-12-21 12:00:00,P00004,1,14.8,0.2,completed
O00000473,C000025,2026-01-09 14:00:00,P00017,3,14.91,0.0,completed
O00000474,C000025,2026-01-29 05:00:00,P00002,3,87.86,0.1,completed
O00000475,C000025,2026-02-04 11:00:00,P00014,1,10.24,0.0,completed
O00000476,C000025,2026-03-17 18:00:00,P00012,3,35.29,0.1,completed
O00000477,C000025,2026-03-20 20:00:00,P00048,1,32.18,0.1,refunded
O00000478,C000025,2026-04-17 07:00:00,P00009,3,90.77,0.1,completed
O00000479,C000025,2026-05-24 07:00:00,P00079,3,116.49,0.0,completed
O00000480,C000025,2026-05-27 00:00:00,P00057,2,100.89,0.1,refunded
O00000481,C000025,2026-06-26 04:00:00,P00015,2,17.44,0.2,completed
O00000482,C000026,2024-07-19 23:00:00,P00046,1,40.38,0.2,completed
O00000483,C000026,2024-08-30 23:00:00,P00017,1,3.98,0.2,completed
O00000484,C000026,2024-09-01 22:00:00,P00027,3,44.47,0.2,completed
O00000485,C000026,2024-09-13 07:00:00,P00033,2,25.52,0.2,completed
O00000486,C000026,2024-10-05 03:00:00,P00064,1,12.02,0.0,completed
O00000487,C000026,2024-10-07 02:00:00,P00038,2,80.15,0.1,completed
O00000488,C000026,2024-10-23 18:00:00,P00013,1,19.71,0.0,completed
O00000489,C000026,2024-11-24 08:00:00,P00052,2,19.42,0.2,completed
O00000490,C000026,2024-12-08 19:00:00,P00032,3,42.84,0.0,completed
O00000491,C000026,2024-12-12 17:00:00,P00036,3,45.27,0.0,completed
O00000492,C000026,2025-01-16 19:00:00,P00030,1,10.03,0.1,completed
O00000493,C000026,2025-01-23 03:00:00,P00067,3,30.19,0.2,completed
O00000494,C000026,2025-04-09 17:00:00,P00043,3,25.86,0.0,completed
O00000495,C000026,2025-05-19 07:00:00,P00006,3,86.62,0.1,completed
O00000496,C000026,2025-05-20 04:00:00,P00061,1,16.95,0.0,completed
O00000497,C000026,2025-06-02 06:00:00,P00028,3,35.93,0.2,completed
O00000498,C000026,2025-06-07 15:00:00,P00048,2,71.5,0.0,completed
O00000499,C000026,2025-06-15 00:00:00,P00070,3,20.55,0.0,completed
O00000500,C000026,2025-06-16 03:00:00,P00005,1,22.57,0.0,refunded
O00000501,C000026,2025-06-30 03:00:00,P00004,2,37.0,0.0,completed
O00000502,C000026,2025-07-05 21:00:00,P00054,1,9.13,0.0,completed
O00000503,C000026,2025-08-10 11:00:00,P00062,3,96.99,0.0,completed
O00000504,C000026,2025-08-20 05:00:00,P00068,3,88.63,0.2,completed
O00000505,C000026,2025-09-13 02:00:00,P00000,1,40.98,0.1,completed
O00000506,C000026,2025-10-30 00:00:00,P00034,3,78.96,0.0,completed
O00000507,C000026,2025-10-31 21:00:00,P00030,3,33.42,0.0,completed
O00000508,C000026,2025-12-10 06:00:00,P00061,3,45.76,0.1,completed
O00000509,C000026,2026-03-20 02:00:00,P00068,3,110.79,0.0,completed
O00000510,C000026,2026-05-25 23:00:00,P00027,1,18.53,0.0,completed
O00000511,C000026,2026-06-16 02:00:00,P00016,3,38.31,0.0,completed
O00000512,C000026,2026-06-17 05:00:00,P00040,3,33.34,0.1,completed
O00000513,C000026,2026-06-22 07:00:00,P00011,3,44.93,0.2,cancelled
O00000514,C000028,2024-03-02 22:00:00,P00033,2,31.9,0.0,completed
O00000515,C000028,2024-03-28 06:00:00,P00014,3,27.65,0.1,completed
O00000516,C000028,2024-04-06 06:00:00,P00031,1,4.93,0.0,completed
O00000517,C000028,2024-05-17 11:00:00,P00007,3,160.89,0.0,completed
O00000518,C000028,2024-05-17 07:00:00,P00046,3,136.3,0.1,completed
O00000519,C000028,2024-06-04 03:00:00,P00062,1,32.33,0.0,completed
O00000520,C000028,2024-07-17 14:00:00,P00026,1,27.81,0.0,completed
O00000521,C000028,2024-07-23 11:00:00,P00050,3,150.75,0.0,completed
O00000522,C000028,2024-07-27 00:00:00,P00068,3,110.79,0.0,completed
O00000523,C000028,2024-08-06 13:00:00,P00075,3,72.75,0.0,completed
O00000524,C000028,2024-08-24 15:00:00,P00009,2,67.24,0.0,completed
O00000525,C000028,2024-09-20 00:00:00,P00029,1,26.84,0.0,completed
O00000526,C000028,2024-09-21 12:00:00,P00005,1,20.31,0.1,completed
O00000527,C000028,2024-10-14 09:00:00,P00036,2,30.18,0.0,completed
O00000528,C000028,2024-11-27 02:00:00,P00054,3,27.39,0.0,completed
O00000529,C000028,2024-12-07 19:00:00,P00053,2,78.98,0.0,completed
O00000530,C000028,2024-12-28 16:00:00,P00038,1,44.53,0.0,completed
O00000531,C000028,2025-01-01 06:00:00,P00012,1,13.07,0.0,completed
O00000532,C000028,2025-01-23 09:00:00,P00076,1,63.51,0.0,completed
O00000533,C000028,2025-02-16 21:00:00,P00000,1,40.98,0.1,completed
O00000534,C000028,2025-04-18 21:00:00,P00070,3,20.55,0.0,completed
O00000535,C000028,2025-06-04 01:00:00,P00064,3,36.06,0.0,completed
O00000536,C000028,2025-08-21 06:00:00,P00077,3,129.87,0.0,completed
O00000537,C000028,2025-09-21 16:00:00,P00038,2,89.06,0.0,completed
O00000538,C000028,2025-09-24 05:00:00,P00008,3,34.18,0.2,completed
O00000539,C000028,2025-10-10 11:00:00,P00076,2,127.02,0.0,completed
O00000540,C000028,2025-10-13 09:00:00,P00002,2,65.08,0.0,completed
O00000541,C000028,2025-10-14 17:00:00,P00008,3,42.72,0.0,completed
O00000542,C000028,2025-10-14 06:00:00,P00035,1,25.5,0.0,completed
O00000543,C000028,2025-10-24 12:00:00,P00015,3,32.7,0.0,completed
O00000544,C000028,2025-11-16 01:00:00,P00010,1,15.72,0.1,completed
O00000545,C000028,2025-12-21 04:00:00,P00004,1,16.65,0.1,completed
O00000546,C000028,2025-12-31 00:00:00,P00055,2,20.42,0.0,completed
O00000547,C000028,2026-02-11 20:00:00,P00075,1,19.4,0.2,completed
O00000548,C000028,2026-04-03 23:00:00,P00067,3,37.74,0.0,completed
O00000549,C000028,2026-05-28 21:00:00,P00065,1,46.92,0.1,completed
O00000550,C000029,2024-12-06 12:00:00,P00073,1,21.31,0.0,completed
O00000551,C000029,2025-12-17 01:00:00,P00043,3,25.86,0.0,completed
O00000552,C000029,2026-02-05 12:00:00,P00028,3,35.93,0.2,cancelled
O00000553,C000030,2025-03-07 06:00:00,P00078,2,29.57,0.2,completed
O00000554,C000030,2025-04-18 22:00:00,P00034,1,26.32,0.0,completed
O00000555,C000030,2025-05-27 22:00:00,P00010,1,17.47,0.0,completed
O00000556,C000030,2025-08-04 04:00:00,P00073,3,57.54,0.1,completed
O00000557,C000030,2025-11-26 14:00:00,P00050,2,100.5,0.0,completed
O00000558,C000030,2026-05-29 07:00:00,P00023,1,31.27,0.0,completed
O00000559,C000031,2025-08-25 00:00:00,P00032,3,42.84,0.0,completed
O00000560,C000031,2025-08-26 01:00:00,P00026,2,55.62,0.0,completed
O00000561,C000031,2025-09-17 16:00:00,P00032,3,34.27,0.2,completed
O00000562,C000031,2025-10-12 13:00:00,P00040,1,12.35,0.0,completed
O00000563,C000031,2025-10-13 16:00:00,P00015,2,21.8,0.0,completed
O00000564,C000031,2025-10-29 08:00:00,P00045,2,28.84,0.1,completed
O00000565,C000031,2026-01-08 16:00:00,P00004,2,37.0,0.0,completed
O00000566,C000031,2026-02-14 19:00:00,P00051,3,126.9,0.0,completed
O00000567,C000031,2026-04-07 13:00:00,P00036,3,45.27,0.0,refunded
O00000568,C000031,2026-06-09 20:00:00,P00040,1,12.35,0.0,completed
O00000569,C000031,2026-06-21 16:00:00,P00025,3,65.62,0.2,completed
O00000570,C000032,2024-06-02 08:00:00,P00006,2,64.16,0.0,cancelled
O00000571,C000033,2024-06-06 19:00:00,P00050,3,150.75,0.0,completed
O00000572,C000033,2024-06-07 17:00:00,P00058,3,65.13,0.0,refunded
O00000573,C000033,2024-07-05 23:00:00,P00045,1,12.82,0.2,completed
O00000574,C000033,2024-07-21 08:00:00,P00062,1,32.33,0.0,completed
O00000575,C000033,2024-07-29 18:00:00,P00035,2,45.9,0.1,completed
O00000576,C000034,2025-04-29 19:00:00,P00059,1,13.42,0.0,refunded
O00000577,C000034,2025-06-10 04:00:00,P00024,3,59.64,0.0,completed
O00000578,C000034,2025-09-16 13:00:00,P00065,1,46.92,0.1,completed
O00000579,C000035,2024-04-13 14:00:00,P00065,2,104.26,0.0,completed
O00000580,C000035,2024-07-07 04:00:00,P00011,2,29.95,0.2,completed
O00000581,C000035,2025-03-09 10:00:00,P00001,2,36.58,0.0,completed
O00000582,C000035,2025-07-11 19:00:00,P00000,2,91.06,0.0,completed
O00000583,C000035,2025-08-11 16:00:00,P00021,2,16.36,0.1,completed
O00000584,C000035,2025-09-10 23:00:00,P00016,3,38.31,0.0,completed
O00000585,C000036,2024-03-03 08:00:00,P00031,3,14.79,0.0,completed
O00000586,C000036,2024-03-22 00:00:00,P00031,2,9.86,0.0,completed
O00000587,C000036,2024-04-13 02:00:00,P00076,3,171.48,0.1,completed
O00000588,C000036,2024-05-05 08:00:00,P00071,3,64.83,0.0,completed
O00000589,C000036,2024-05-17 13:00:00,P00004,1,14.8,0.2,completed
O00000590,C000036,2024-05-25 05:00:00,P00078,1,18.48,0.0,completed
O00000591,C000036,2024-08-16 14:00:00,P00069,1,158.19,0.1,completed
O00000592,C000036,2024-09-13 02:00:00,P00032,1,11.42,0.2,completed
O00000593,C000036,2024-09-22 07:00:00,P00039,1,16.66,0.2,completed
O00000594,C000036,2024-10-29 02:00:00,P00041,1,17.81,0.0,completed
O00000595,C000036,2024-12-02 03:00:00,P00071,1,17.29,0.2,completed
O00000596,C000036,2024-12-03 20:00:00,P00037,1,22.61,0.1,completed
O00000597,C000036,2025-01-01 12:00:00,P00068,1,36.93,0.0,refunded
O00000598,C000036,2025-02-05 06:00:00,P00063,3,69.55,0.1,refunded
O00000599,C000036,2025-03-08 19:00:00,P00040,1,12.35,0.0,completed
O00000600,C000036,2025-03-25 20:00:00,P00055,1,10.21,0.0,completed
O00000601,C000036,2025-04-04 10:00:00,P00064,3,32.45,0.1,completed
O00000602,C000036,2025-04-07 13:00:00,P00007,3,128.71,0.2,completed
O00000603,C000036,2025-05-15 15:00:00,P00016,3,30.65,0.2,completed
O00000604,C000036,2025-06-11 08:00:00,P00027,3,44.47,0.2,cancelled
O00000605,C000036,2025-06-22 04:00:00,P00017,2,8.95,0.1,completed
O00000606,C000036,2025-09-30 01:00:00,P00041,1,17.81,0.0,completed
O00000607,C000036,2025-10-27 04:00:00,P00023,1,28.14,0.1,completed
O00000608,C000038,2024-09-14 14:00:00,P00017,2,9.94,0.0,completed
O00000609,C000038,2024-10-08 18:00:00,P00077,2,77.92,0.1,completed
O00000610,C000038,2024-10-31 06:00:00,P00047,1,28.49,0.0,completed
O00000611,C000038,2024-11-04 15:00:00,P00046,1,50.48,0.0,completed
O00000612,C000038,2024-12-11 23:00:00,P00037,1,25.12,0.0,completed
O00000613,C000038,2025-01-13 22:00:00,P00072,1,3.63,0.2,completed
O00000614,C000039,2024-11-29 03:00:00,P00009,2,67.24,0.0,completed
O00000615,C000039,2025-01-06 12:00:00,P00034,2,47.38,0.1,completed
O00000616,C000039,2025-03-11 22:00:00,P00011,2,33.7,0.1,completed
O00000617,C000039,2025-04-14 12:00:00,P00061,2,30.51,0.1,completed
O00000618,C000039,2025-05-21 11:00:00,P00026,3,83.43,0.0,completed
O00000619,C000039,2025-08-09 21:00:00,P00027,1,14.82,0.2,completed
O00000620,C000039,2025-08-19 00:00:00,P00027,1,18.53,0.0,completed
O00000621,C000039,2025-08-30 00:00:00,P00025,3,82.02,0.0,completed
O00000622,C000039,2025-12-27 08:00:00,P00069,2,351.54,0.0,completed
O00000623,C000040,2024-08-06 18:00:00,P00077,3,116.88,0.1,completed
O00000624,C000040,2024-08-19 23:00:00,P00011,2,33.7,0.1,completed
O00000625,C000040,2024-10-14 07:00:00,P00055,1,8.17,0.2,completed
O00000626,C000040,2024-11-09 07:00:00,P00048,3,107.25,0.0,completed
O00000627,C000040,2024-11-30 10:00:00,P00011,3,50.54,0.1,completed
O00000628,C000040,2024-12-04 12:00:00,P00018,2,19.9,0.2,completed
O00000629,C000040,2024-12-19 21:00:00,P00047,1,28.49,0.0,completed
O00000630,C000040,2024-12-26 22:00:00,P00004,3,55.5,0.0,refunded
O00000631,C000040,2024-12-28 05:00:00,P00050,2,100.5,0.0,completed
O00000632,C000040,2025-01-23 13:00:00,P00021,2,16.36,0.1,completed
O00000633,C000040,2025-01-31 08:00:00,P00012,2,26.14,0.0,completed
O00000634,C000040,2025-02-15 07:00:00,P00024,2,39.76,0.0,completed
O00000635,C000041,2025-04-06 17:00:00,P00013,2,31.54,0.2,completed
O00000636,C000041,2025-04-22 10:00:00,P00025,2,43.74,0.2,completed
O00000637,C000041,2025-04-23 03:00:00,P00070,3,20.55,0.0,completed
O00000638,C000041,2025-06-24 23:00:00,P00047,2,56.98,0.0,completed
O00000639,C000041,2025-06-29 23:00:00,P00005,1,22.57,0.0,completed
O00000640,C000041,2025-07-03 06:00:00,P00041,2,35.62,0.0,completed
O00000641,C000041,2025-09-06 01:00:00,P00065,2,104.26,0.0,completed
O00000642,C000041,2025-10-24 12:00:00,P00054,1,7.3,0.2,completed
O00000643,C000042,2024-12-22 01:00:00,P00018,3,33.59,0.1,refunded
O00000644,C000042,2025-01-29 04:00:00,P00025,3,65.62,0.2,completed
O00000645,C000042,2025-01-30 16:00:00,P00066,3,22.29,0.0,completed
O00000646,C000042,2025-02-10 13:00:00,P00009,1,33.62,0.0,completed
O00000647,C000042,2025-02-14 12:00:00,P00040,1,12.35,0.0,completed
O00000648,C000042,2025-02-24 17:00:00,P00067,3,37.74,0.0,completed
O00000649,C000042,2025-05-12 01:00:00,P00048,2,71.5,0.0,refunded
O00000650,C000042,2025-06-23 00:00:00,P00012,1,10.46,0.2,completed
O00000651,C000042,2025-06-25 10:00:00,P00078,1,18.48,0.0,completed
O00000652,C000042,2025-07-22 06:00:00,P00010,1,13.98,0.2,completed
O00000653,C000042,2025-09-09 18:00:00,P00038,1,44.53,0.0,completed
O00000654,C000042,2025-09-16 04:00:00,P00008,1,14.24,0.0,refunded
O00000655,C000042,2025-10-25 21:00:00,P00017,1,4.97,0.0,completed
O00000656,C000042,2025-11-21 08:00:00,P00036,3,45.27,0.0,completed
O00000657,C000042,2025-11-21 21:00:00,P00028,1,14.97,0.0,completed
O00000658,C000042,2025-12-27 01:00:00,P00072,3,13.62,0.0,completed
O00000659,C000042,2026-01-07 08:00:00,P00032,3,42.84,0.0,refunded
O00000660,C000042,2026-01-07 19:00:00,P00005,3,54.17,0.2,completed
O00000661,C000042,2026-01-19 05:00:00,P00008,1,14.24,0.0,completed
O00000662,C000042,2026-02-03 21:00:00,P00079,3,116.49,0.0,completed
O00000663,C000042,2026-02-03 02:00:00,P00047,1,28.49,0.0,completed
O00000664,C000042,2026-03-07 05:00:00,P00070,3,20.55,0.0,completed
O00000665,C000042,2026-03-19 23:00:00,P00023,3,84.43,0.1,completed
O00000666,C000042,2026-03-26 04:00:00,P00039,2,41.64,0.0,completed
O00000667,C000042,2026-04-18 15:00:00,P00026,1,27.81,0.0,completed
O00000668,C000042,2026-04-20 21:00:00,P00055,1,10.21,0.0,completed
O00000669,C000042,2026-05-03 11:00:00,P00030,3,33.42,0.0,completed
O00000670,C000042,2026-05-05 10:00:00,P00010,2,27.95,0.2,completed
O00000671,C000042,2026-06-09 17:00:00,P00047,1,28.49,0.0,completed
O00000672,C000043,2024-05-14 19:00:00,P00027,2,33.35,0.1,completed
